[2020-04-04 17:31:45,578]: ---mrmd 2.0 start----
[2020-04-04 17:32:09,584]: ANOVA start...
[2020-04-04 17:32:09,641]: ANOVA end.
[2020-04-04 17:32:09,641]: mic start...
[2020-04-04 17:32:19,894]: mic end.
[2020-04-04 17:32:19,895]: mrmd start...
[2020-04-04 17:32:20,032]: mrmd end.
[2020-04-04 17:32:20,032]: mRMR start...
[2020-04-04 17:32:22,109]: mRMR end.
[2020-04-04 17:32:22,110]: lasso start...
[2020-04-04 17:32:22,278]: lasso end.
[2020-04-04 17:32:22,279]: chi2 start...
[2020-04-04 17:32:22,412]: chi2 end.
[2020-04-04 17:32:22,412]: ref start...
[2020-04-04 17:32:26,743]: ref end.
[2020-04-04 17:32:26,745]: rank start ...
[2020-04-04 17:32:26,750]: The final  rank is
[2020-04-04 17:32:26,750]: fea65 : 0.0182
[2020-04-04 17:32:26,750]: fea22 : 0.0180
[2020-04-04 17:32:26,750]: fea18 : 0.0173
[2020-04-04 17:32:26,750]: fea69 : 0.0172
[2020-04-04 17:32:26,750]: fea53 : 0.0171
[2020-04-04 17:32:26,750]: fea8 : 0.0170
[2020-04-04 17:32:26,750]: fea28 : 0.0165
[2020-04-04 17:32:26,750]: fea30 : 0.0164
[2020-04-04 17:32:26,750]: fea34 : 0.0163
[2020-04-04 17:32:26,750]: fea31 : 0.0163
[2020-04-04 17:32:26,750]: fea20 : 0.0162
[2020-04-04 17:32:26,751]: fea25 : 0.0159
[2020-04-04 17:32:26,751]: fea27 : 0.0159
[2020-04-04 17:32:26,751]: fea47 : 0.0158
[2020-04-04 17:32:26,751]: fea2 : 0.0158
[2020-04-04 17:32:26,751]: fea59 : 0.0158
[2020-04-04 17:32:26,751]: fea29 : 0.0157
[2020-04-04 17:32:26,751]: fea42 : 0.0157
[2020-04-04 17:32:26,751]: fea48 : 0.0157
[2020-04-04 17:32:26,751]: fea58 : 0.0156
[2020-04-04 17:32:26,751]: fea12 : 0.0156
[2020-04-04 17:32:26,751]: fea21 : 0.0156
[2020-04-04 17:32:26,751]: fea35 : 0.0154
[2020-04-04 17:32:26,751]: fea50 : 0.0154
[2020-04-04 17:32:26,751]: fea6 : 0.0153
[2020-04-04 17:32:26,751]: fea4 : 0.0153
[2020-04-04 17:32:26,751]: fea40 : 0.0152
[2020-04-04 17:32:26,751]: fea13 : 0.0147
[2020-04-04 17:32:26,751]: fea26 : 0.0147
[2020-04-04 17:32:26,752]: fea14 : 0.0146
[2020-04-04 17:32:26,752]: fea38 : 0.0146
[2020-04-04 17:32:26,752]: fea10 : 0.0145
[2020-04-04 17:32:26,752]: fea19 : 0.0145
[2020-04-04 17:32:26,752]: fea43 : 0.0142
[2020-04-04 17:32:26,752]: fea61 : 0.0142
[2020-04-04 17:32:26,752]: fea70 : 0.0140
[2020-04-04 17:32:26,752]: fea36 : 0.0138
[2020-04-04 17:32:26,752]: fea33 : 0.0138
[2020-04-04 17:32:26,752]: fea3 : 0.0137
