[2020-04-03 12:50:58,703]: ---mrmd 2.0 start----
[2020-04-03 12:51:15,288]: ANOVA start...
[2020-04-03 12:51:15,425]: ANOVA end.
[2020-04-03 12:51:15,425]: mic start...
[2020-04-03 12:51:16,631]: mic end.
[2020-04-03 12:51:16,632]: mrmd start...
[2020-04-03 12:51:50,751]: mrmd end.
[2020-04-03 12:51:50,752]: mRMR start...
[2020-04-03 12:52:10,601]: mRMR end.
[2020-04-03 12:52:10,602]: lasso start...
[2020-04-03 12:52:11,061]: lasso end.
[2020-04-03 12:52:11,061]: chi2 start...
[2020-04-03 12:52:11,363]: chi2 end.
[2020-04-03 12:52:11,363]: ref start...
[2020-04-03 12:52:16,706]: ref end.
[2020-04-03 12:52:16,739]: rank start ...
[2020-04-03 12:52:17,037]: The final  rank is
[2020-04-03 12:52:17,038]: BINARY.F12 : 0.0008
[2020-04-03 12:52:17,038]: BINARY.F770 : 0.0007
[2020-04-03 12:52:17,038]: BINARY.F1057 : 0.0007
[2020-04-03 12:52:17,038]: BINARY.F383 : 0.0007
[2020-04-03 12:52:17,038]: BINARY.F13 : 0.0007
[2020-04-03 12:52:17,038]: BINARY.F1637 : 0.0007
[2020-04-03 12:52:17,038]: BINARY.F21 : 0.0007
[2020-04-03 12:52:17,038]: BINARY.F1400 : 0.0007
[2020-04-03 12:52:17,038]: BINARY.F1906 : 0.0007
[2020-04-03 12:52:17,039]: BINARY.F361 : 0.0007
[2020-04-03 12:52:17,039]: BINARY.F1317 : 0.0007
[2020-04-03 12:52:17,039]: BINARY.F171 : 0.0007
[2020-04-03 12:52:17,039]: BINARY.F281 : 0.0007
[2020-04-03 12:52:17,039]: BINARY.F652 : 0.0007
[2020-04-03 12:52:17,039]: BINARY.F1150 : 0.0007
[2020-04-03 12:52:17,039]: BINARY.F1852 : 0.0007
[2020-04-03 12:52:17,039]: BINARY.F1475 : 0.0007
[2020-04-03 12:52:17,039]: BINARY.F1986 : 0.0007
[2020-04-03 12:52:17,039]: BINARY.F11 : 0.0007
[2020-04-03 12:52:17,039]: BINARY.F1066 : 0.0007
[2020-04-03 12:52:17,039]: BINARY.F371 : 0.0007
[2020-04-03 12:52:17,039]: BINARY.F1414 : 0.0007
[2020-04-03 12:52:17,039]: BINARY.F483 : 0.0007
[2020-04-03 12:52:17,039]: BINARY.F1631 : 0.0007
[2020-04-03 12:52:17,039]: BINARY.F1675 : 0.0007
[2020-04-03 12:52:17,039]: BINARY.F1928 : 0.0007
[2020-04-03 12:52:17,039]: BINARY.F221 : 0.0007
[2020-04-03 12:52:17,039]: BINARY.F955 : 0.0007
[2020-04-03 12:52:17,040]: BINARY.F1095 : 0.0007
[2020-04-03 12:52:17,040]: BINARY.F1526 : 0.0007
[2020-04-03 12:52:17,040]: BINARY.F1316 : 0.0007
[2020-04-03 12:52:17,040]: BINARY.F301 : 0.0007
[2020-04-03 12:52:17,040]: BINARY.F968 : 0.0007
[2020-04-03 12:52:17,040]: BINARY.F1501 : 0.0007
[2020-04-03 12:52:17,040]: BINARY.F880 : 0.0007
[2020-04-03 12:52:17,040]: BINARY.F216 : 0.0007
[2020-04-03 12:52:17,040]: BINARY.F1682 : 0.0007
[2020-04-03 12:52:17,040]: BINARY.F605 : 0.0007
[2020-04-03 12:52:17,040]: BINARY.F152 : 0.0007
[2020-04-03 12:52:17,040]: BINARY.F903 : 0.0007
[2020-04-03 12:52:17,040]: BINARY.F1888 : 0.0007
[2020-04-03 12:52:17,040]: BINARY.F1821 : 0.0007
[2020-04-03 12:52:17,040]: BINARY.F201 : 0.0007
[2020-04-03 12:52:17,040]: BINARY.F241 : 0.0007
[2020-04-03 12:52:17,040]: BINARY.F983 : 0.0007
[2020-04-03 12:52:17,040]: BINARY.F1081 : 0.0007
[2020-04-03 12:52:17,040]: BINARY.F1706 : 0.0007
[2020-04-03 12:52:17,041]: BINARY.F1086 : 0.0007
[2020-04-03 12:52:17,041]: BINARY.F1211 : 0.0006
[2020-04-03 12:52:17,041]: BINARY.F962 : 0.0006
[2020-04-03 12:52:17,041]: BINARY.F558 : 0.0006
[2020-04-03 12:52:17,041]: BINARY.F651 : 0.0006
[2020-04-03 12:52:17,041]: BINARY.F995 : 0.0006
[2020-04-03 12:52:17,041]: BINARY.F1832 : 0.0006
[2020-04-03 12:52:17,041]: BINARY.F1835 : 0.0006
[2020-04-03 12:52:17,041]: BINARY.F1902 : 0.0006
[2020-04-03 12:52:17,041]: BINARY.F1462 : 0.0006
[2020-04-03 12:52:17,041]: BINARY.F699 : 0.0006
[2020-04-03 12:52:17,041]: BINARY.F1651 : 0.0006
[2020-04-03 12:52:17,041]: BINARY.F886 : 0.0006
[2020-04-03 12:52:17,041]: BINARY.F380 : 0.0006
[2020-04-03 12:52:17,041]: BINARY.F721 : 0.0006
[2020-04-03 12:52:17,041]: BINARY.F1038 : 0.0006
[2020-04-03 12:52:17,041]: BINARY.F1390 : 0.0006
[2020-04-03 12:52:17,041]: BINARY.F1499 : 0.0006
[2020-04-03 12:52:17,041]: BINARY.F1460 : 0.0006
[2020-04-03 12:52:17,042]: BINARY.F957 : 0.0006
[2020-04-03 12:52:17,042]: BINARY.F868 : 0.0006
[2020-04-03 12:52:17,042]: BINARY.F206 : 0.0006
[2020-04-03 12:52:17,042]: BINARY.F1658 : 0.0006
[2020-04-03 12:52:17,042]: BINARY.F1846 : 0.0006
[2020-04-03 12:52:17,042]: BINARY.F300 : 0.0006
[2020-04-03 12:52:17,042]: BINARY.F345 : 0.0006
[2020-04-03 12:52:17,042]: BINARY.F1963 : 0.0006
[2020-04-03 12:52:17,042]: BINARY.F494 : 0.0006
[2020-04-03 12:52:17,042]: BINARY.F488 : 0.0006
[2020-04-03 12:52:17,042]: BINARY.F1299 : 0.0006
[2020-04-03 12:52:17,042]: BINARY.F461 : 0.0006
[2020-04-03 12:52:17,042]: BINARY.F1851 : 0.0006
[2020-04-03 12:52:17,042]: BINARY.F807 : 0.0006
[2020-04-03 12:52:17,042]: BINARY.F515 : 0.0006
[2020-04-03 12:52:17,042]: BINARY.F48 : 0.0006
[2020-04-03 12:52:17,042]: BINARY.F1719 : 0.0006
[2020-04-03 12:52:17,042]: BINARY.F926 : 0.0006
[2020-04-03 12:52:17,042]: BINARY.F151 : 0.0006
[2020-04-03 12:52:17,043]: BINARY.F1780 : 0.0006
[2020-04-03 12:52:17,043]: BINARY.F1970 : 0.0006
[2020-04-03 12:52:17,043]: BINARY.F909 : 0.0006
[2020-04-03 12:52:17,043]: BINARY.F1272 : 0.0006
[2020-04-03 12:52:17,043]: BINARY.F159 : 0.0006
[2020-04-03 12:52:17,043]: BINARY.F1479 : 0.0006
[2020-04-03 12:52:17,043]: BINARY.F295 : 0.0006
[2020-04-03 12:52:17,043]: BINARY.F747 : 0.0006
[2020-04-03 12:52:17,043]: BINARY.F1065 : 0.0006
[2020-04-03 12:52:17,043]: BINARY.F1964 : 0.0006
[2020-04-03 12:52:17,043]: BINARY.F1673 : 0.0006
[2020-04-03 12:52:17,043]: BINARY.F1448 : 0.0006
[2020-04-03 12:52:17,043]: BINARY.F1073 : 0.0006
[2020-04-03 12:52:17,043]: BINARY.F1995 : 0.0006
[2020-04-03 12:52:17,043]: BINARY.F1934 : 0.0006
