[2020-03-08 13:44:39,587]: ---mrmd 2.0 start----
[2020-03-08 13:46:01,000]: ANOVA start...
[2020-03-08 13:46:01,347]: ANOVA end.
[2020-03-08 13:46:01,347]: mic start...
[2020-03-08 13:46:13,041]: mic end.
[2020-03-08 13:46:13,042]: mrmd start...
[2020-03-08 13:46:13,381]: mrmd end.
[2020-03-08 13:46:13,382]: mRMR start...
[2020-03-08 13:46:22,190]: mRMR end.
[2020-03-08 13:46:22,190]: lasso start...
[2020-03-08 13:46:22,534]: lasso end.
[2020-03-08 13:46:22,534]: chi2 start...
[2020-03-08 13:46:22,704]: chi2 end.
[2020-03-08 13:46:22,704]: ref start...
[2020-03-08 13:46:27,856]: ref end.
[2020-03-08 13:46:28,583]: Start dimension reduction ...
[2020-03-08 13:46:37,234]: length=1 f1=0.6756 accuarcy=0.7620 precision=0.8050 recall=0.7620 auc=0.5340 
[2020-03-08 13:46:46,636]: length=2 f1=0.7024 accuarcy=0.7380 precision=0.6974 recall=0.7380 auc=0.5689 
[2020-03-08 13:46:55,176]: length=3 f1=0.6991 accuarcy=0.7130 precision=0.6906 recall=0.7130 auc=0.5826 
[2020-03-08 13:47:04,738]: length=4 f1=0.7093 accuarcy=0.7288 precision=0.7007 recall=0.7288 auc=0.5885 
[2020-03-08 13:47:13,391]: length=5 f1=0.7375 accuarcy=0.7609 precision=0.7349 recall=0.7609 auc=0.6166 
