[2020-03-23 20:09:40,806]: ---mrmd 2.0 start----
[2020-03-23 20:10:50,893]: ANOVA start...
[2020-03-23 20:10:50,986]: ANOVA end.
[2020-03-23 20:10:50,986]: mic start...
[2020-03-23 20:10:58,784]: mic end.
[2020-03-23 20:10:58,785]: mrmd start...
[2020-03-23 20:10:58,847]: mrmd end.
[2020-03-23 20:10:58,847]: mRMR start...
[2020-03-23 20:10:58,996]: mRMR end.
[2020-03-23 20:10:58,996]: lasso start...
[2020-03-23 20:10:59,058]: lasso end.
[2020-03-23 20:10:59,058]: chi2 start...
[2020-03-23 20:10:59,122]: chi2 end.
[2020-03-23 20:10:59,122]: ref start...
[2020-03-23 20:10:59,397]: ref end.
[2020-03-23 20:10:59,576]: Start dimension reduction ...
