[2020-03-08 12:44:40,271]: ---mrmd 2.0 start----
[2020-03-08 12:46:12,370]: ANOVA start...
[2020-03-08 12:46:12,602]: ANOVA end.
[2020-03-08 12:46:12,879]: mic start...
[2020-03-08 12:46:24,889]: mic end.
[2020-03-08 12:46:24,889]: mrmd start...
[2020-03-08 12:46:25,184]: mrmd end.
[2020-03-08 12:46:25,184]: mRMR start...
[2020-03-08 12:46:35,156]: mRMR end.
[2020-03-08 12:46:35,157]: lasso start...
[2020-03-08 12:46:35,719]: lasso end.
[2020-03-08 12:46:35,720]: chi2 start...
[2020-03-08 12:46:36,057]: chi2 end.
[2020-03-08 12:46:36,057]: ref start...
[2020-03-08 12:46:41,320]: ref end.
[2020-03-08 12:46:41,742]: The final  rank is
[2020-03-08 12:46:41,742]: fea28 : 0.0000000000
[2020-03-08 12:46:41,742]: fea8 : 0.0000000000
[2020-03-08 12:46:41,743]: fea7 : 0.0000000000
[2020-03-08 12:46:41,743]: fea35 : 0.0000000000
[2020-03-08 12:46:41,743]: fea36 : 0.0000000000
[2020-03-08 12:46:41,743]: fea19 : 0.0000000000
[2020-03-08 12:46:41,743]: fea25 : 0.0000000000
[2020-03-08 12:46:41,744]: fea54 : 0.0000000000
[2020-03-08 12:46:41,744]: fea30 : 0.0000000000
[2020-03-08 12:46:41,744]: fea39 : 0.0000000000
[2020-03-08 12:46:41,744]: fea52 : 0.0000000000
[2020-03-08 12:46:41,744]: fea34 : 0.0000000000
[2020-03-08 12:46:41,745]: fea26 : 0.0000000000
[2020-03-08 12:46:41,745]: fea57 : 0.0000000000
[2020-03-08 12:46:41,745]: fea9 : 0.0000000000
[2020-03-08 12:46:41,745]: fea22 : 0.0000000000
[2020-03-08 12:46:41,745]: fea0 : 0.0000000000
[2020-03-08 12:46:41,745]: fea58 : 0.0000000000
[2020-03-08 12:46:41,746]: fea45 : 0.0000000000
[2020-03-08 12:46:41,746]: fea18 : 0.0000000000
[2020-03-08 12:46:41,746]: fea61 : 0.0000000000
[2020-03-08 12:46:41,746]: fea47 : 0.0000000000
[2020-03-08 12:46:41,746]: fea53 : 0.0000000000
[2020-03-08 12:46:41,747]: fea38 : 0.0000000000
[2020-03-08 12:46:41,747]: fea44 : 0.0000000000
[2020-03-08 12:46:41,747]: fea31 : 0.0000000000
[2020-03-08 12:46:41,747]: fea43 : 0.0000000000
[2020-03-08 12:46:41,747]: fea12 : 0.0000000000
[2020-03-08 12:46:41,748]: fea50 : 0.0000000000
[2020-03-08 12:46:41,748]: fea42 : 0.0000000000
[2020-03-08 12:46:41,748]: fea40 : 0.0000000000
[2020-03-08 12:46:41,748]: fea11 : 0.0000000000
[2020-03-08 12:46:41,748]: fea29 : 0.0000000000
[2020-03-08 12:46:41,748]: fea2 : 0.0000000000
[2020-03-08 12:46:41,749]: fea16 : 0.0000000000
[2020-03-08 12:46:41,749]: fea41 : 0.0000000000
[2020-03-08 12:46:41,749]: fea24 : 0.0000000000
[2020-03-08 12:46:41,749]: fea48 : 0.0000000000
[2020-03-08 12:46:41,749]: fea14 : 0.0000000000
[2020-03-08 12:46:41,750]: fea5 : 0.0000000000
[2020-03-08 12:46:41,750]: fea6 : 0.0000000000
[2020-03-08 12:46:41,750]: fea33 : 0.0000000000
[2020-03-08 12:46:41,750]: fea56 : 0.0000000000
