[2020-04-03 14:58:35,733]: ---mrmd 2.0 start----
[2020-04-03 14:58:53,917]: ANOVA start...
[2020-04-03 14:58:53,931]: ANOVA end.
[2020-04-03 14:58:53,931]: mic start...
[2020-04-03 14:58:54,327]: mic end.
[2020-04-03 14:58:54,327]: mrmd start...
[2020-04-03 14:58:54,727]: mrmd end.
[2020-04-03 14:58:54,727]: mRMR start...
[2020-04-03 14:59:24,917]: mRMR end.
[2020-04-03 14:59:24,918]: lasso start...
[2020-04-03 14:59:25,026]: lasso end.
[2020-04-03 14:59:25,026]: chi2 start...
[2020-04-03 14:59:25,102]: chi2 end.
[2020-04-03 14:59:25,103]: ref start...
[2020-04-03 14:59:32,417]: ref end.
[2020-04-03 14:59:32,422]: rank start ...
[2020-04-03 14:59:32,445]: The final  rank is
[2020-04-03 14:59:32,445]: solventaccess.1.residue25 : 0.0062
[2020-04-03 14:59:32,445]: hydrophobicity_FASG890101.1.residue0 : 0.0061
[2020-04-03 14:59:32,445]: polarizability.1.residue25 : 0.0061
[2020-04-03 14:59:32,445]: polarizability.2.residue25 : 0.0060
[2020-04-03 14:59:32,445]: secondarystruct.3.residue0 : 0.0059
[2020-04-03 14:59:32,445]: hydrophobicity_FASG890101.2.residue100 : 0.0059
[2020-04-03 14:59:32,445]: hydrophobicity_FASG890101.3.residue50 : 0.0059
[2020-04-03 14:59:32,446]: secondarystruct.2.residue50 : 0.0059
[2020-04-03 14:59:32,446]: hydrophobicity_ARGP820101.1.residue50 : 0.0058
[2020-04-03 14:59:32,446]: secondarystruct.2.residue25 : 0.0058
[2020-04-03 14:59:32,446]: hydrophobicity_PRAM900101.3.residue75 : 0.0058
[2020-04-03 14:59:32,446]: polarity.3.residue25 : 0.0057
[2020-04-03 14:59:32,446]: hydrophobicity_ENGD860101.2.residue100 : 0.0057
[2020-04-03 14:59:32,446]: hydrophobicity_PONP930101.2.residue100 : 0.0057
[2020-04-03 14:59:32,446]: hydrophobicity_CASG920101.3.residue0 : 0.0057
[2020-04-03 14:59:32,446]: hydrophobicity_ENGD860101.3.residue100 : 0.0057
[2020-04-03 14:59:32,446]: hydrophobicity_ENGD860101.3.residue25 : 0.0057
[2020-04-03 14:59:32,446]: hydrophobicity_CASG920101.1.residue25 : 0.0057
[2020-04-03 14:59:32,446]: polarizability.2.residue75 : 0.0057
[2020-04-03 14:59:32,446]: solventaccess.2.residue50 : 0.0057
[2020-04-03 14:59:32,446]: hydrophobicity_PRAM900101.2.residue25 : 0.0057
[2020-04-03 14:59:32,446]: hydrophobicity_ENGD860101.2.residue25 : 0.0056
[2020-04-03 14:59:32,446]: hydrophobicity_FASG890101.2.residue50 : 0.0056
[2020-04-03 14:59:32,446]: polarity.1.residue75 : 0.0056
[2020-04-03 14:59:32,446]: secondarystruct.1.residue100 : 0.0056
[2020-04-03 14:59:32,446]: hydrophobicity_CASG920101.2.residue75 : 0.0056
[2020-04-03 14:59:32,447]: hydrophobicity_ARGP820101.3.residue50 : 0.0056
[2020-04-03 14:59:32,447]: polarity.3.residue100 : 0.0056
[2020-04-03 14:59:32,447]: solventaccess.2.residue75 : 0.0056
[2020-04-03 14:59:32,447]: charge.1.residue75 : 0.0056
[2020-04-03 14:59:32,447]: hydrophobicity_PONP930101.1.residue50 : 0.0056
[2020-04-03 14:59:32,447]: polarity.2.residue25 : 0.0056
[2020-04-03 14:59:32,447]: charge.3.residue25 : 0.0056
[2020-04-03 14:59:32,447]: hydrophobicity_FASG890101.3.residue75 : 0.0056
[2020-04-03 14:59:32,447]: polarity.3.residue0 : 0.0056
[2020-04-03 14:59:32,447]: hydrophobicity_CASG920101.2.residue50 : 0.0056
[2020-04-03 14:59:32,447]: hydrophobicity_ZIMJ680101.1.residue25 : 0.0056
[2020-04-03 14:59:32,447]: hydrophobicity_ENGD860101.2.residue0 : 0.0056
[2020-04-03 14:59:32,447]: hydrophobicity_ARGP820101.2.residue25 : 0.0056
[2020-04-03 14:59:32,447]: hydrophobicity_FASG890101.3.residue25 : 0.0056
[2020-04-03 14:59:32,447]: polarity.2.residue100 : 0.0056
[2020-04-03 14:59:32,447]: polarizability.3.residue100 : 0.0056
[2020-04-03 14:59:32,447]: hydrophobicity_ENGD860101.2.residue50 : 0.0056
[2020-04-03 14:59:32,447]: secondarystruct.3.residue100 : 0.0056
[2020-04-03 14:59:32,447]: hydrophobicity_ENGD860101.1.residue25 : 0.0056
[2020-04-03 14:59:32,448]: polarizability.1.residue75 : 0.0056
[2020-04-03 14:59:32,448]: hydrophobicity_FASG890101.1.residue50 : 0.0055
[2020-04-03 14:59:32,448]: charge.2.residue75 : 0.0055
[2020-04-03 14:59:32,448]: solventaccess.2.residue100 : 0.0055
[2020-04-03 14:59:32,448]: polarizability.2.residue100 : 0.0055
[2020-04-03 14:59:32,448]: secondarystruct.3.residue50 : 0.0055
[2020-04-03 14:59:32,448]: hydrophobicity_ZIMJ680101.3.residue75 : 0.0055
[2020-04-03 14:59:32,448]: hydrophobicity_CASG920101.1.residue75 : 0.0055
[2020-04-03 14:59:32,448]: normwaalsvolume.1.residue75 : 0.0055
[2020-04-03 14:59:32,448]: hydrophobicity_ARGP820101.3.residue0 : 0.0055
[2020-04-03 14:59:32,448]: hydrophobicity_ENGD860101.1.residue50 : 0.0055
[2020-04-03 14:59:32,448]: solventaccess.1.residue100 : 0.0055
[2020-04-03 14:59:32,448]: hydrophobicity_PONP930101.2.residue0 : 0.0055
[2020-04-03 14:59:32,448]: hydrophobicity_PONP930101.1.residue75 : 0.0055
[2020-04-03 14:59:32,448]: hydrophobicity_ENGD860101.1.residue0 : 0.0055
[2020-04-03 14:59:32,448]: polarity.2.residue75 : 0.0054
[2020-04-03 14:59:32,448]: normwaalsvolume.2.residue100 : 0.0054
[2020-04-03 14:59:32,448]: solventaccess.2.residue0 : 0.0054
[2020-04-03 14:59:32,449]: charge.1.residue50 : 0.0054
[2020-04-03 14:59:32,449]: charge.1.residue25 : 0.0054
[2020-04-03 14:59:32,449]: charge.2.residue100 : 0.0054
[2020-04-03 14:59:32,449]: polarizability.1.residue0 : 0.0054
[2020-04-03 14:59:32,449]: hydrophobicity_CASG920101.3.residue50 : 0.0054
[2020-04-03 14:59:32,449]: normwaalsvolume.1.residue25 : 0.0054
[2020-04-03 14:59:32,449]: solventaccess.1.residue50 : 0.0054
[2020-04-03 14:59:32,449]: hydrophobicity_ARGP820101.3.residue75 : 0.0054
[2020-04-03 14:59:32,449]: polarizability.2.residue50 : 0.0054
[2020-04-03 14:59:32,449]: secondarystruct.1.residue25 : 0.0054
[2020-04-03 14:59:32,449]: charge.3.residue100 : 0.0054
[2020-04-03 14:59:32,449]: secondarystruct.1.residue50 : 0.0054
[2020-04-03 14:59:32,449]: hydrophobicity_FASG890101.2.residue75 : 0.0054
[2020-04-03 14:59:32,449]: hydrophobicity_FASG890101.1.residue75 : 0.0054
[2020-04-03 14:59:32,449]: hydrophobicity_FASG890101.3.residue100 : 0.0054
[2020-04-03 14:59:32,449]: solventaccess.3.residue25 : 0.0054
[2020-04-03 14:59:32,449]: polarity.1.residue100 : 0.0054
[2020-04-03 14:59:32,449]: charge.2.residue25 : 0.0053
[2020-04-03 14:59:32,449]: hydrophobicity_CASG920101.2.residue25 : 0.0053
[2020-04-03 14:59:32,450]: hydrophobicity_FASG890101.2.residue0 : 0.0053
[2020-04-03 14:59:32,450]: normwaalsvolume.2.residue50 : 0.0053
[2020-04-03 14:59:32,450]: hydrophobicity_CASG920101.1.residue0 : 0.0053
[2020-04-03 14:59:32,450]: hydrophobicity_ARGP820101.1.residue0 : 0.0053
[2020-04-03 14:59:32,450]: charge.3.residue50 : 0.0053
[2020-04-03 14:59:32,450]: solventaccess.1.residue0 : 0.0053
[2020-04-03 14:59:32,450]: hydrophobicity_CASG920101.3.residue75 : 0.0053
[2020-04-03 14:59:32,450]: hydrophobicity_ZIMJ680101.3.residue0 : 0.0053
[2020-04-03 14:59:32,450]: solventaccess.1.residue75 : 0.0053
[2020-04-03 14:59:32,450]: solventaccess.3.residue100 : 0.0053
[2020-04-03 14:59:32,450]: hydrophobicity_ZIMJ680101.1.residue100 : 0.0053
[2020-04-03 14:59:32,450]: normwaalsvolume.1.residue50 : 0.0053
[2020-04-03 14:59:32,450]: polarity.1.residue50 : 0.0053
[2020-04-03 14:59:32,450]: hydrophobicity_ENGD860101.1.residue75 : 0.0053
[2020-04-03 14:59:32,450]: solventaccess.3.residue50 : 0.0053
[2020-04-03 14:59:32,450]: hydrophobicity_PRAM900101.2.residue0 : 0.0053
[2020-04-03 14:59:32,450]: hydrophobicity_PRAM900101.3.residue25 : 0.0053
[2020-04-03 14:59:32,450]: hydrophobicity_ZIMJ680101.1.residue0 : 0.0053
[2020-04-03 14:59:32,450]: polarity.3.residue50 : 0.0053
[2020-04-03 14:59:32,451]: hydrophobicity_ZIMJ680101.2.residue75 : 0.0053
[2020-04-03 14:59:32,451]: polarity.2.residue50 : 0.0053
[2020-04-03 14:59:32,451]: hydrophobicity_ARGP820101.1.residue75 : 0.0053
