[2020-03-31 17:37:08,882]: ---mrmd 2.0 start----
[2020-03-31 17:37:47,751]: ANOVA start...
[2020-03-31 17:37:47,759]: ANOVA end.
[2020-03-31 17:37:47,759]: mic start...
[2020-03-31 17:37:48,858]: mic end.
[2020-03-31 17:37:48,858]: mrmd start...
[2020-03-31 17:37:48,876]: mrmd end.
[2020-03-31 17:37:48,876]: mRMR start...
[2020-03-31 17:37:48,904]: mRMR end.
[2020-03-31 17:37:48,905]: lasso start...
[2020-03-31 17:37:48,923]: lasso end.
[2020-03-31 17:37:48,923]: chi2 start...
[2020-03-31 17:37:48,938]: chi2 end.
[2020-03-31 17:37:48,938]: ref start...
[2020-03-31 17:37:48,997]: ref end.
[2020-03-31 17:37:48,997]: rank start ...
[2020-03-31 17:37:48,998]: The final  rank is
[2020-03-31 17:37:48,998]: fea4 : 0.2587
[2020-03-31 17:37:48,998]: fea1 : 0.2330
[2020-03-31 17:37:48,998]: 5 : 0.2023
[2020-03-31 17:37:48,998]: fea3 : 0.1815
[2020-03-31 17:37:48,998]: fea2 : 0.1244
[2020-03-31 17:37:48,998]: feature_rank end
[2020-03-31 17:37:49,021]: Start dimension reduction ...
[2020-03-31 17:37:51,061]: length=1 f1=0.5498 accuarcy=0.5595 precision=0.5443 recall=0.5595 auc=0.5134 
[2020-03-31 17:37:52,689]: length=5 f1=0.6001 accuarcy=0.6257 precision=0.6024 recall=0.6257 auc=0.5621 
[2020-03-31 17:37:52,689]: ----------
[2020-03-31 17:37:52,690]: the max f1 = 0.6001
[2020-03-31 17:37:52,690]: ['fea4' 'fea1' '5' 'fea3' 'fea2'],length = 5
[2020-03-31 17:37:52,691]: -----------
[2020-03-31 17:37:54,048]: f1 =0.6001 
[2020-03-31 17:37:54,049]: accuarcy = 0.6257 
[2020-03-31 17:37:54,053]: precision =0.6024 
[2020-03-31 17:37:54,054]: recall =0.6257
[2020-03-31 17:37:54,057]: auc = 0.5621
[2020-03-31 17:37:54,074]: -----------
[2020-03-31 17:37:54,074]: The output by the terminal's log has been saved in the /home/heshida/work/FMRMD2.0/Logs/202003311737.log.
[2020-03-31 17:37:54,074]: metrics have been saved in the /home/heshida/work/FMRMD2.0/Results/1.positive.txt.0.negative.txt.metrics.csv.
[2020-03-31 17:38:07,933]: Scatter charts visualized by t-SNE dataset has been saved in the /home/heshida/work/FMRMD2.0/Results/1.positive.txt.0.negative.txt.fasta.out.csv.png.
[2020-03-31 17:38:07,933]: Reduced dimensional dataset has been saved in the /home/heshida/work/FMRMD2.0/Results/1.positive.txt.0.negative.txt.result.csv.
[2020-03-31 17:38:07,933]: ---mrmd 2.0 end---
